JobID,JobName,CPUTime,CPUTimeRAW,Elapsed,TotalCPU,MaxRSS,State,ExitCode
47403560,batch,00:24:54,1494,00:24:54,06:35.319,0.76G,COMPLETED,0:0
47403561,batch,00:29:39,1779,00:29:39,06:37.205,0.76G,COMPLETED,0:0
47403562,batch,00:30:58,1858,00:30:58,06:39.255,0.75G,COMPLETED,0:0
47403563,batch,00:29:20,1760,00:29:20,06:52.938,0.77G,COMPLETED,0:0
47403564,batch,00:34:01,2041,00:34:01,06:57.701,0.76G,COMPLETED,0:0
47403565,batch,00:35:25,2125,00:35:25,06:59.764,0.75G,COMPLETED,0:0
47403566,batch,00:35:10,2110,00:35:10,06:57.099,0.76G,COMPLETED,0:0
47403567,batch,00:35:10,2110,00:35:10,06:50.346,0.76G,COMPLETED,0:0
47403568,batch,00:35:30,2130,00:35:30,06:54.965,0.76G,COMPLETED,0:0
47403569,batch,00:36:17,2177,00:36:17,06:59.419,0.75G,COMPLETED,0:0
47403570,batch,00:35:46,2146,00:35:46,06:58.963,0.76G,COMPLETED,0:0
47403571,batch,00:35:23,2123,00:35:23,06:57.241,0.76G,COMPLETED,0:0
47403572,batch,00:37:04,2224,00:37:04,07:00.858,0.77G,COMPLETED,0:0
47403573,batch,00:36:14,2174,00:36:14,07:01.898,0.78G,COMPLETED,0:0
47403574,batch,00:36:26,2186,00:36:26,06:53.478,0.76G,COMPLETED,0:0
47403575,batch,00:36:09,2169,00:36:09,06:56.809,0.76G,COMPLETED,0:0
47403576,batch,00:35:10,2110,00:35:10,06:58.051,0.76G,COMPLETED,0:0
47403577,batch,00:35:23,2123,00:35:23,06:57.956,0.75G,COMPLETED,0:0
47403578,batch,00:36:14,2174,00:36:14,06:58.792,0.78G,COMPLETED,0:0
47403579,batch,00:38:43,2323,00:38:43,07:08.013,0.75G,COMPLETED,0:0
47403580,batch,00:39:46,2386,00:39:46,07:04.479,0.73G,COMPLETED,0:0
47403581,batch,00:39:03,2343,00:39:03,07:04.805,0.76G,COMPLETED,0:0
47403582,batch,00:29:20,1760,00:29:20,07:00.857,0.76G,COMPLETED,0:0
47403583,batch,00:39:20,2360,00:39:20,07:03.285,0.75G,COMPLETED,0:0
47403584,batch,00:39:33,2373,00:39:33,07:01.233,0.74G,COMPLETED,0:0
47403585,batch,00:39:17,2357,00:39:17,07:03.833,0.76G,COMPLETED,0:0
47403586,batch,00:39:26,2366,00:39:26,07:03.857,0.76G,COMPLETED,0:0
47403587,batch,00:39:25,2365,00:39:25,07:03.937,0.78G,COMPLETED,0:0
47403588,batch,00:29:20,1760,00:29:20,06:57.774,0.78G,COMPLETED,0:0
47403589,batch,00:34:07,2047,00:34:07,06:57.409,0.75G,COMPLETED,0:0
47403590,batch,00:36:29,2189,00:36:29,07:01.246,0.76G,COMPLETED,0:0
47403591,batch,00:37:35,2255,00:37:35,07:03.603,0.76G,COMPLETED,0:0
47403592,batch,00:34:34,2074,00:34:34,07:04.699,0.76G,COMPLETED,0:0
47403593,batch,00:40:27,2427,00:40:27,07:00.134,0.73G,COMPLETED,0:0
47403594,batch,00:41:36,2496,00:41:36,06:46.949,0.77G,COMPLETED,0:0
47403595,batch,00:27:38,1658,00:27:38,06:19.125,0.78G,COMPLETED,0:0
47403596,batch,00:30:38,1838,00:30:38,06:21.169,0.76G,COMPLETED,0:0
47403597,batch,00:31:00,1860,00:31:00,06:30.364,0.75G,COMPLETED,0:0
47403598,batch,00:33:54,2034,00:33:54,06:29.375,0.76G,COMPLETED,0:0
47403599,batch,00:34:44,2084,00:34:44,06:30.359,0.78G,COMPLETED,0:0
47403600,batch,00:34:56,2096,00:34:56,06:31.255,0.75G,COMPLETED,0:0
47403601,batch,00:32:55,1975,00:32:55,06:29.784,0.74G,COMPLETED,0:0
47403602,batch,00:34:01,2041,00:34:01,06:30.816,0.76G,COMPLETED,0:0
47403603,batch,00:33:54,2034,00:33:54,06:27.146,0.77G,COMPLETED,0:0
47403604,batch,00:34:55,2095,00:34:55,06:26.481,0.76G,COMPLETED,0:0
47403605,batch,00:34:45,2085,00:34:45,06:28.403,0.78G,COMPLETED,0:0
47403606,batch,00:33:57,2037,00:33:57,06:25.129,0.76G,COMPLETED,0:0
47403607,batch,00:33:54,2034,00:33:54,06:26.460,0.76G,COMPLETED,0:0
47403608,batch,00:35:12,2112,00:35:12,06:30.013,0.77G,COMPLETED,0:0
47403609,batch,00:34:30,2070,00:34:30,06:28.914,0.78G,COMPLETED,0:0
47403610,batch,00:34:24,2064,00:34:24,06:30.491,0.76G,COMPLETED,0:0
47403611,batch,00:38:59,2339,00:38:59,06:35.784,0.78G,COMPLETED,0:0
47403612,batch,00:39:10,2350,00:39:10,06:34.414,0.75G,COMPLETED,0:0
47403613,batch,00:39:42,2382,00:39:42,06:34.662,0.76G,COMPLETED,0:0
47403614,batch,00:32:18,1938,00:32:18,06:31.370,0.76G,COMPLETED,0:0
47403615,batch,00:40:54,2454,00:40:54,06:26.021,0.76G,COMPLETED,0:0
47403616,batch,00:39:40,2380,00:39:40,06:39.242,0.75G,COMPLETED,0:0
47403617,batch,00:39:43,2383,00:39:43,06:37.446,0.75G,COMPLETED,0:0
47403618,batch,00:39:41,2381,00:39:41,06:33.869,0.75G,COMPLETED,0:0
47403619,batch,00:38:35,2315,00:38:35,06:32.358,0.76G,COMPLETED,0:0
47403620,batch,00:30:23,1823,00:30:23,06:25.584,0.76G,COMPLETED,0:0
47403621,batch,00:33:53,2033,00:33:53,06:29.309,0.78G,COMPLETED,0:0
47403622,batch,00:36:37,2197,00:36:37,06:31.425,0.79G,COMPLETED,0:0
47403623,batch,00:38:01,2281,00:38:01,06:35.534,0.76G,COMPLETED,0:0
47403624,batch,00:34:26,2066,00:34:26,06:34.799,0.76G,COMPLETED,0:0
47403625,batch,00:38:59,2339,00:38:59,06:38.263,0.75G,COMPLETED,0:0
47403626,batch,00:39:11,2351,00:39:11,06:31.355,0.74G,COMPLETED,0:0
47403627,batch,00:47:50,2870,00:47:50,06:33.776,0.76G,COMPLETED,0:0
47403628,batch,00:48:56,2936,00:48:56,06:35.700,0.76G,COMPLETED,0:0
47403629,batch,00:50:37,3037,00:50:37,06:36.907,0.76G,COMPLETED,0:0
47403630,batch,00:50:18,3018,00:50:18,06:36.747,0.77G,COMPLETED,0:0
47403631,batch,00:50:45,3045,00:50:45,06:35.312,0.77G,COMPLETED,0:0
47403632,batch,00:51:23,3083,00:51:23,06:37.679,0.76G,COMPLETED,0:0
47403633,batch,00:50:36,3036,00:50:36,06:37.505,0.76G,COMPLETED,0:0
47403634,batch,00:50:55,3055,00:50:55,06:35.306,0.76G,COMPLETED,0:0
47403635,batch,00:52:04,3124,00:52:04,06:39.637,0.74G,COMPLETED,0:0
47403636,batch,00:52:13,3133,00:52:13,06:33.782,0.76G,COMPLETED,0:0
47403637,batch,00:52:11,3131,00:52:11,06:34.577,0.75G,COMPLETED,0:0
47403638,batch,00:51:47,3107,00:51:47,06:37.776,0.75G,COMPLETED,0:0
47403639,batch,00:52:08,3128,00:52:08,06:37.212,0.75G,COMPLETED,0:0
47403640,batch,00:52:22,3142,00:52:22,06:37.975,0.77G,COMPLETED,0:0
47403641,batch,00:51:27,3087,00:51:27,06:39.364,0.75G,COMPLETED,0:0
47403642,batch,00:52:08,3128,00:52:08,06:42.999,0.76G,COMPLETED,0:0
47403643,batch,00:53:23,3203,00:53:23,06:40.874,0.74G,COMPLETED,0:0
47403644,batch,00:53:36,3216,00:53:36,06:35.596,0.76G,COMPLETED,0:0
47403645,batch,00:53:31,3211,00:53:31,06:36.622,0.76G,COMPLETED,0:0
47403646,batch,00:48:22,2902,00:48:22,06:35.250,0.76G,COMPLETED,0:0
47403647,batch,00:53:29,3209,00:53:29,06:33.159,0.75G,COMPLETED,0:0
47403648,batch,00:53:27,3207,00:53:27,06:35.773,0.75G,COMPLETED,0:0
47403649,batch,00:53:31,3211,00:53:31,06:34.617,0.75G,COMPLETED,0:0
47403650,batch,00:53:19,3199,00:53:19,06:35.513,0.76G,COMPLETED,0:0
47403651,batch,00:53:34,3214,00:53:34,06:35.668,0.77G,COMPLETED,0:0
47403652,batch,00:51:47,3107,00:51:47,06:38.209,0.75G,COMPLETED,0:0
47403653,batch,00:52:27,3147,00:52:27,06:40.894,0.74G,COMPLETED,0:0
47403654,batch,00:53:07,3187,00:53:07,06:39.516,0.73G,COMPLETED,0:0
47403655,batch,00:53:10,3190,00:53:10,06:38.950,0.76G,COMPLETED,0:0
47403656,batch,00:52:20,3140,00:52:20,06:48.768,0.75G,COMPLETED,0:0
47403657,batch,00:53:28,3208,00:53:28,06:43.688,0.77G,COMPLETED,0:0
47403658,batch,00:53:28,3208,00:53:28,06:43.507,0.76G,COMPLETED,0:0
47403659,batch,00:36:09,2169,00:36:09,06:47.684,0.76G,COMPLETED,0:0
47403660,batch,00:39:18,2358,00:39:18,06:48.350,0.76G,COMPLETED,0:0
47403661,batch,00:41:04,2464,00:41:04,06:53.324,0.76G,COMPLETED,0:0
47403662,batch,00:41:24,2484,00:41:24,06:49.378,0.77G,COMPLETED,0:0
47403663,batch,00:41:31,2491,00:41:31,06:48.471,0.75G,COMPLETED,0:0
47403664,batch,00:40:43,2443,00:40:43,06:42.281,0.76G,COMPLETED,0:0
47403665,batch,00:42:02,2522,00:42:02,06:43.231,0.77G,COMPLETED,0:0
47403666,batch,00:40:48,2448,00:40:48,06:47.932,0.76G,COMPLETED,0:0
47403667,batch,00:41:31,2491,00:41:31,06:45.542,0.76G,COMPLETED,0:0
47403668,batch,00:42:24,2544,00:42:24,06:44.975,0.76G,COMPLETED,0:0
47403669,batch,00:40:53,2453,00:40:53,06:46.231,0.76G,COMPLETED,0:0
47403670,batch,00:42:05,2525,00:42:05,06:50.443,0.74G,COMPLETED,0:0
47403671,batch,00:40:41,2441,00:40:41,06:46.767,0.76G,COMPLETED,0:0
47403672,batch,00:40:03,2403,00:40:03,06:53.748,0.75G,COMPLETED,0:0
47403673,batch,00:40:20,2420,00:40:20,06:49.014,0.75G,COMPLETED,0:0
47403674,batch,00:41:20,2480,00:41:20,06:50.720,0.76G,COMPLETED,0:0
47403675,batch,00:43:33,2613,00:43:33,06:52.685,0.74G,COMPLETED,0:0
47403676,batch,00:43:59,2639,00:43:59,06:46.561,0.76G,COMPLETED,0:0
47403677,batch,00:43:56,2636,00:43:56,06:46.053,0.74G,COMPLETED,0:0
47403678,batch,00:36:06,2166,00:36:06,06:43.650,0.74G,COMPLETED,0:0
47403679,batch,00:43:40,2620,00:43:40,06:44.384,0.76G,COMPLETED,0:0
47403680,batch,00:43:35,2615,00:43:35,06:44.751,0.76G,COMPLETED,0:0
47403681,batch,00:43:29,2609,00:43:29,06:45.962,0.75G,COMPLETED,0:0
47403682,batch,00:43:30,2610,00:43:30,06:43.140,0.74G,COMPLETED,0:0
47403683,batch,00:44:12,2652,00:44:12,06:42.581,0.75G,COMPLETED,0:0
47403684,batch,00:38:32,2312,00:38:32,06:43.075,0.76G,COMPLETED,0:0
47403685,batch,00:41:00,2460,00:41:00,06:44.758,0.76G,COMPLETED,0:0
47403686,batch,00:42:52,2572,00:42:52,06:45.066,0.74G,COMPLETED,0:0
47403687,batch,00:43:17,2597,00:43:17,06:44.486,0.74G,COMPLETED,0:0
47403688,batch,00:41:33,2493,00:41:33,06:53.218,0.76G,COMPLETED,0:0
47403689,batch,00:44:30,2670,00:44:30,06:48.411,0.77G,COMPLETED,0:0
47403690,batch,00:44:18,2658,00:44:18,06:47.576,0.75G,COMPLETED,0:0
47403691,batch,00:11:49,709,00:11:49,05:03.470,0.75G,COMPLETED,0:0
47403692,batch,00:12:45,765,00:12:45,05:08.245,0.75G,COMPLETED,0:0
47403693,batch,00:11:47,707,00:11:47,05:06.486,0.76G,COMPLETED,0:0
47403694,batch,00:12:19,739,00:12:19,05:03.799,0.78G,COMPLETED,0:0
47403695,batch,00:12:32,752,00:12:32,05:06.185,0.75G,COMPLETED,0:0
47403696,batch,00:12:31,751,00:12:31,05:06.992,0.76G,COMPLETED,0:0
47403697,batch,00:12:45,765,00:12:45,05:06.484,0.76G,COMPLETED,0:0
47403698,batch,00:13:08,788,00:13:08,05:07.651,0.77G,COMPLETED,0:0
47403699,batch,00:12:31,751,00:12:31,05:04.780,0.76G,COMPLETED,0:0
47403700,batch,00:12:02,722,00:12:02,05:03.354,0.73G,COMPLETED,0:0
47403701,batch,00:12:30,750,00:12:30,05:06.309,0.76G,COMPLETED,0:0
47403702,batch,00:09:39,579,00:09:39,03:47.233,0.75G,COMPLETED,0:0
47404434,batch,00:02:59,179,00:02:59,00:25.080,0.24G,COMPLETED,0:0
